4170 55147
2910 1432 0.07692307692307693
1432 2150 0.013888888888888888
1516 76 0.0625
1516 24 0.125
1516 303 0.3125
1516 235 0.125
1516 480 0.0625
801 1821 0.025
2 1966 0.0049504950495049506
1516 1745 0.0625
39 1966 9.72715334857254e-05
2092 89 0.2
2092 323 0.2
2092 1330 0.2
542 74 0.05263157894736842
201 146 0.03225806451612903
522 150 0.030303030303030304
1530 1620 0.04
542 497 0.05263157894736842
542 323 0.10526315789473684
542 23 0.05263157894736842
542 2207 0.05263157894736842
2207 171 0.125
542 2333 0.05263157894736842
542 569 0.05263157894736842
542 307 0.05263157894736842
542 121 0.10526315789473684
121 703 0.009523809523809525
820 243 0.03508771929824561
122 126 0.0625
542 178 0.05263157894736842
1905 885 0.25
1905 1353 0.25
1353 25 0.015873015873015872
1905 3089 0.25
1905 570 0.25
570 178 0.01639344262295082
178 2921 0.0019157088122605363
3981 24 0.4
3981 3 0.6
2843 178 0.125
2843 3 0.125
3765 470 0.3333333333333333
2266 232 0.3333333333333333
2266 1112 0.16666666666666666
1590 568 0.05263157894736842
2990 39 0.05263157894736842
1335 65 0.014925373134328358
288 583 0.0039603960396039604
1335 9 0.029850746268656716
460 9 0.0009970089730807576
577 2188 0.002824858757062147
1335 210 0.014925373134328358
1335 846 0.014925373134328358
1123 323 0.47619047619047616
307 376 0.008264462809917356
1327 39 0.07692307692307693
14 3058 0.0027100271002710027
3058 3982 0.07692307692307693
3982 118 0.058823529411764705
1123 511 0.047619047619047616
1123 178 0.09523809523809523
3398 975 0.08333333333333333
2646 25 0.07692307692307693
3398 367 0.16666666666666666
3398 511 0.25
3398 891 0.08333333333333333
3398 399 0.08333333333333333
3398 2809 0.08333333333333333
405 408 0.0014792899408284023
1049 1048 0.011764705882352941
1047 1463 0.003205128205128205
3398 946 0.08333333333333333
3398 2001 0.08333333333333333
2001 839 0.015151515151515152
3398 303 0.08333333333333333
1860 386 0.011764705882352941
3520 66 0.5
3520 161 0.25
1913 260 0.045454545454545456
260 425 0.038461538461538464
3520 1688 0.125
1552 242 0.024390243902439025
1552 955 0.024390243902439025
1676 222 0.023809523809523808
1552 471 0.04878048780487805
1552 543 0.04878048780487805
1552 1370 0.04878048780487805
1552 1223 0.024390243902439025
610 634 0.014285714285714285
1552 323 0.024390243902439025
746 331 0.01904761904761905
1010 126 0.125
1010 223 0.3125
1010 515 0.0625
894 29 0.007936507936507936
1388 39 0.1111111111111111
1010 263 0.0625
404 1797 0.058823529411764705
1010 2903 0.0625
1010 1236 0.0625
1010 1529 0.0625
767 65 0.10810810810810811
352 157 0.008264462809917356
769 1373 0.034482758620689655
767 24 0.4594594594594595
168 1130 0.03488372093023256
1130 1373 0.008620689655172414
24 1373 0.00011276499774470004
767 115 0.02702702702702703
767 715 0.02702702702702703
715 115 0.013157894736842105
767 1115 0.05405405405405406
767 1619 0.02702702702702703
1619 157 0.0625
2382 879 0.08
1033 184 0.03225806451612903
2131 288 0.125
767 187 0.02702702702702703
187 76 0.002173913043478261
767 218 0.05405405405405406
767 1572 0.02702702702702703
1572 1431 0.043478260869565216
2817 1448 0.02857142857142857
1390 1509 0.08333333333333333
1855 1509 0.015384615384615385
1379 802 0.023255813953488372
767 157 0.02702702702702703
2590 1377 0.35294117647058826
1377 1000 0.01098901098901099
2590 303 0.11764705882352941
2590 1579 0.058823529411764705
1579 123 0.023255813953488372
3249 1078 0.125
39 3205 4.86357667428627e-05
39 2411 9.72715334857254e-05
2590 619 0.058823529411764705
1716 663 0.1388888888888889
663 649 0.023809523809523808
50 3983 0.002544529262086514
3983 2570 0.25
1716 313 0.08333333333333333
1716 108 0.027777777777777776
1716 232 0.027777777777777776
663 1000 0.023809523809523808
1716 2910 0.027777777777777776
2910 562 0.3076923076923077
787 791 0.25
787 1601 0.3333333333333333
787 794 0.16666666666666666
794 308 0.009216589861751152
1375 11 0.012048192771084338
11 19 0.015384615384615385
787 1213 0.08333333333333333
787 796 0.08333333333333333
1287 874 0.01652892561983471
874 1911 0.02127659574468085
2048 1071 0.02631578947368421
787 786 0.08333333333333333
2158 179 0.08333333333333333
2158 1512 0.08333333333333333
2158 1125 0.08333333333333333
3537 85 0.3333333333333333
3537 1277 0.16666666666666666
3125 24 0.1875
3125 939 0.0625
3125 1190 0.125
92 1632 0.009708737864077669
3125 128 0.0625
534 1194 0.004672897196261682
3125 156 0.0625
3125 146 0.0625
146 151 0.017543859649122806
53 2337 0.0012360939431396785
3125 4 0.0625
3125 1912 0.0625
1912 2130 0.0196078431372549
2130 1653 0.047619047619047616
2419 576 0.2
2419 86 0.2
2419 42 0.2
2419 528 0.4
3197 190 0.09090909090909091
3197 9 0.2727272727272727
3197 178 0.09090909090909091
810 24 0.021739130434782608
24 2838 0.00011276499774470004
3197 1277 0.09090909090909091
3197 197 0.36363636363636365
653 621 0.017857142857142856
3197 37 0.09090909090909091
3335 416 0.5714285714285714
3335 72 0.14285714285714285
416 17 0.002074688796680498
3061 39 0.09090909090909091
3335 1020 0.14285714285714285
2429 2438 0.017241379310344827
2617 6 0.75
2617 132 0.25
132 2764 0.002551020408163265
2767 303 0.09090909090909091
2893 363 0.05
2767 947 0.045454545454545456
2767 1085 0.045454545454545456
2767 1450 0.045454545454545456
2563 4 0.15384615384615385
3311 947 0.14285714285714285
3311 415 0.14285714285714285
3311 243 0.14285714285714285
3311 1806 0.14285714285714285
3311 842 0.14285714285714285
3257 6 0.4
3257 9 0.4
3257 1282 0.2
1282 1880 0.047619047619047616
2753 939 0.16666666666666666
2753 2752 0.16666666666666666
2753 947 0.16666666666666666
2753 2984 0.16666666666666666
2753 888 0.16666666666666666
509 36 0.01098901098901099
459 24 0.47058823529411764
459 281 0.17647058823529413
459 1807 0.058823529411764705
1807 899 0.02702702702702703
1732 968 0.03333333333333333
1086 1757 0.07142857142857142
459 1874 0.17647058823529413
792 151 0.006535947712418301
1874 580 0.045454545454545456
53 3243 0.0012360939431396785
3459 2916 0.42857142857142855
2916 86 0.029411764705882353
1644 750 0.03571428571428571
3459 157 0.2857142857142857
3459 1020 0.14285714285714285
796 1580 0.013636363636363636
3459 72 0.14285714285714285
2149 1536 0.10344827586206896
2123 240 0.12
1138 1755 0.018518518518518517
2123 288 0.12
2123 1237 0.04
2123 1022 0.12
1282 39 0.047619047619047616
39 1905 4.86357667428627e-05
2123 184 0.04
802 369 0.02857142857142857
2123 23 0.04
771 2520 0.003424657534246575
1871 281 0.23529411764705882
1871 115 0.35294117647058826
39 485 4.86357667428627e-05
1871 568 0.11764705882352941
1871 184 0.058823529411764705
2745 813 0.14285714285714285
2745 1096 0.2857142857142857
1096 3264 0.02666666666666667
3264 39 0.25
39 3931 4.86357667428627e-05
3931 1316 0.25
952 2191 0.006535947712418301
39 1757 4.86357667428627e-05
952 1424 0.013071895424836602
1424 405 0.125
1415 886 0.005681818181818182
1288 2405 0.058823529411764705
1288 6 0.23529411764705882
1288 302 0.058823529411764705
1288 394 0.23529411764705882
2215 161 0.18181818181818182
12 967 0.0013966480446927375
1288 322 0.11764705882352941
1288 369 0.058823529411764705
369 1309 0.003952569169960474
2218 1022 0.1
2218 234 0.4
2218 303 0.1
2218 323 0.1
2218 232 0.1
2218 504 0.1
2909 3661 0.1
2429 1274 0.017241379310344827
397 210 0.0015037593984962407
1415 583 0.005681818181818182
449 1037 0.0029585798816568047
2086 178 0.047619047619047616
1957 236 0.0196078431372549
436 76 0.018691588785046728
2565 1834 0.047619047619047616
982 172 0.047619047619047616
1332 16 0.023255813953488372
957 16 0.2
982 532 0.047619047619047616
982 645 0.047619047619047616
982 74 0.09523809523809523
2707 127 0.08695652173913043
982 64 0.047619047619047616
982 65 0.09523809523809523
2941 33 0.14285714285714285
33 468 0.010526315789473684
2941 1295 0.14285714285714285
2286 111 0.05
2113 16 0.0625
2113 177 0.0625
2113 1497 0.0625
3665 3664 0.2222222222222222
2113 569 0.0625
1303 1988 0.012195121951219513
3672 223 0.16666666666666666
628 587 0.015625
1888 452 0.02631578947368421
3672 64 0.8333333333333334
64 162 0.000628140703517588
3984 6 0.07692307692307693
3984 9 0.3076923076923077
3984 407 0.07692307692307693
3984 15 0.15384615384615385
3984 288 0.07692307692307693
3984 340 0.15384615384615385
3984 60 0.07692307692307693
1394 39 0.05
3984 892 0.07692307692307693
2675 9 0.058823529411764705
1753 644 0.18181818181818182
1753 323 0.2727272727272727
1753 1922 0.2727272727272727
1922 162 0.058823529411764705
3309 17 0.0625
1753 123 0.09090909090909091
1753 514 0.09090909090909091
3293 1068 0.16666666666666666
3293 303 0.3333333333333333
3293 1605 0.16666666666666666
1605 799 0.02702702702702703
3293 24 0.16666666666666666
3293 969 0.16666666666666666
899 859 0.02564102564102564
3330 270 0.15789473684210525
3330 1732 0.05263157894736842
3330 85 0.21052631578947367
3330 613 0.05263157894736842
614 1513 0.07692307692307693
1513 39 0.01694915254237288
3221 197 0.125
3330 65 0.10526315789473684
3330 76 0.05263157894736842
776 746 0.00684931506849315
3330 42 0.10526315789473684
143 409 0.043478260869565216
24 2018 0.00011276499774470004
2735 1190 0.08695652173913043
2735 24 0.043478260869565216
2735 9 0.2608695652173913
2735 232 0.043478260869565216
1043 1042 0.03571428571428571
2735 23 0.13043478260869565
567 168 0.022727272727272728
529 317 0.047619047619047616
317 39 0.015151515151515152
769 1583 0.017241379310344827
2735 1221 0.13043478260869565
2735 204 0.043478260869565216
934 407 0.005780346820809248
3798 39 0.125
39 2966 4.86357667428627e-05
2735 42 0.043478260869565216
2735 291 0.043478260869565216
511 3648 0.002680965147453083
3648 39 0.05
831 9 0.7142857142857143
175 715 0.006802721088435374
766 65 0.043478260869565216
39 3150 4.86357667428627e-05
3150 39 0.1111111111111111
880 1203 0.0044444444444444444
831 752 0.14285714285714285
39 2664 4.86357667428627e-05
831 830 0.14285714285714285
2655 1155 0.05
3985 65 0.36363636363636365
3985 416 0.36363636363636365
584 1855 0.0035714285714285713
985 871 0.017857142857142856
3985 1459 0.09090909090909091
1459 1162 0.019230769230769232
1162 3213 0.041666666666666664
3213 1529 0.07142857142857142
1529 434 0.013513513513513514
3985 1510 0.18181818181818182
1481 3206 0.037037037037037035
2535 42 0.13333333333333333
2535 161 0.06666666666666667
2535 1512 0.06666666666666667
1512 805 0.005291005291005291
2535 576 0.06666666666666667
2173 1408 0.043478260869565216
2173 179 0.043478260869565216
2173 323 0.08695652173913043
2173 365 0.043478260869565216
3498 39 0.1111111111111111
1353 2108 0.015873015873015872
1493 813 0.14285714285714285
1493 739 0.14285714285714285
1493 568 0.2857142857142857
39 3452 4.86357667428627e-05
1493 532 0.14285714285714285
1493 1293 0.14285714285714285
1493 530 0.14285714285714285
1476 1396 0.04
792 1309 0.006535947712418301
569 807 0.0028011204481792717
54 1828 0.018867924528301886
1476 218 0.04
1854 929 0.00684931506849315
962 1231 0.018518518518518517
49 1488 0.008620689655172414
1476 86 0.04
473 441 0.010101010101010102
473 924 0.010101010101010102
473 2084 0.010101010101010102
473 487 0.010101010101010102
2000 21 0.045454545454545456
473 1754 0.010101010101010102
1780 1511 0.018867924528301886
2479 554 0.14285714285714285
39 995 9.72715334857254e-05
995 1760 0.14285714285714285
473 9 0.010101010101010102
469 1875 0.041666666666666664
1875 1581 0.041666666666666664
1581 2493 0.03333333333333333
2493 1314 0.037037037037037035
473 807 0.010101010101010102
1580 894 0.007751937984496124
1291 76 0.16666666666666666
1291 3719 0.05555555555555555
3719 24 0.11764705882352941
2000 39 0.045454545454545456
1291 1940 0.1111111111111111
1940 1240 0.018867924528301886
473 580 0.010101010101010102
580 2054 0.00510204081632653
1496 1525 0.027777777777777776
1291 1135 0.1111111111111111
77 1440 0.0020876826722338203
3376 863 0.5
863 303 0.061507936507936505
863 64 0.08134920634920635
727 754 0.0064516129032258064
362 182 0.006944444444444444
2889 263 0.08695652173913043
2889 24 0.4782608695652174
2889 2690 0.043478260869565216
2889 574 0.13043478260869565
263 384 0.006756756756756757
384 207 0.00267379679144385
2889 514 0.17391304347826086
1346 39 0.07692307692307693
2889 2150 0.043478260869565216
2150 863 0.02702702702702703
2401 3499 0.045454545454545456
3499 3383 0.08333333333333333
1963 1772 0.038461538461538464
410 3642 0.0008688097306689834
2919 24 0.6363636363636364
2919 80 0.09090909090909091
2919 105 0.09090909090909091
2919 303 0.09090909090909091
2919 1565 0.09090909090909091
2576 23 0.08333333333333333
2576 9 0.08333333333333333
2576 86 0.16666666666666666
2576 290 0.08333333333333333
268 1613 0.009615384615384616
2576 52 0.25
1450 1854 0.007874015748031496
1073 39 0.05128205128205128
2576 49 0.08333333333333333
39 71 4.86357667428627e-05
52 219 0.012121212121212121
219 2019 0.006896551724137931
3986 137 0.2
3986 871 0.1
447 660 0.013986013986013986
3986 162 0.2
3986 89 0.1
3986 99 0.1
3986 466 0.1
3986 86 0.1
1203 1536 0.0196078431372549
1983 303 0.15384615384615385
1983 841 0.07692307692307693
1983 24 0.07692307692307693
1983 1665 0.07692307692307693
1984 162 0.011235955056179775
347 506 0.001607717041800643
746 1491 0.047619047619047616
24 190 0.00011276499774470004
1693 152 0.03571428571428571
619 76 0.015306122448979591
2180 463 0.018867924528301886
952 1827 0.006535947712418301
3413 608 0.1875
3088 2118 0.058823529411764705
3413 731 0.0625
39 295 4.86357667428627e-05
2094 846 0.02040816326530612
3413 1600 0.125
3413 140 0.0625
1167 582 0.017857142857142856
195 303 0.0035335689045936395
191 2374 0.045454545454545456
191 24 0.045454545454545456
191 162 0.045454545454545456
1404 221 0.07692307692307693
29 476 0.004329004329004329
191 15 0.045454545454545456
191 65 0.045454545454545456
3987 64 0.2
3987 177 0.2
3987 291 0.2
3987 153 0.4
3068 3667 0.2
3988 2298 0.42857142857142855
3988 3910 0.14285714285714285
565 2554 0.005494505494505495
3988 1607 0.2857142857142857
2518 39 0.05
3988 2020 0.14285714285714285
2020 25 0.1
908 1778 0.025974025974025976
2298 39 0.058823529411764705
39 1623 4.86357667428627e-05
1623 39 0.1
169 573 0.15384615384615385
962 110 0.018518518518518517
169 24 0.07692307692307693
3439 60 0.047619047619047616
169 157 0.15384615384615385
169 156 0.038461538461538464
21 2346 0.0024330900243309003
2346 490 0.020833333333333332
2391 85 0.1111111111111111
1572 2076 0.043478260869565216
869 223 0.009389671361502348
2414 164 0.045454545454545456
1847 869 0.061224489795918366
869 715 0.004694835680751174
1847 24 0.10204081632653061
39 1058 0.0001945430669714508
1739 39 0.02
240 826 0.013513513513513514
1839 761 0.045454545454545456
761 153 0.01694915254237288
1839 60 0.36363636363636365
1839 830 0.045454545454545456
713 545 0.017543859649122806
545 2036 0.014492753623188406
985 3279 0.017857142857142856
2849 939 0.05
509 1548 0.01098901098901099
1839 1843 0.045454545454545456
1843 23 0.3333333333333333
1839 1049 0.13636363636363635
1839 713 0.045454545454545456
1049 576 0.011764705882352941
1839 2769 0.045454545454545456
2769 555 0.05263157894736842
555 530 0.031746031746031744
60 1488 0.0024855012427506215
518 1256 0.004524886877828055
2284 884 0.15384615384615385
884 519 0.002849002849002849
761 2552 0.01694915254237288
2284 85 0.07692307692307693
1563 2150 0.006622516556291391
2150 482 0.02702702702702703
2091 2094 0.023809523809523808
2091 60 0.023809523809523808
2091 232 0.023809523809523808
2237 1409 0.02857142857142857
2091 2044 0.023809523809523808
2091 1573 0.023809523809523808
3989 50 0.26666666666666666
3989 247 0.13333333333333333
3989 1580 0.13333333333333333
415 983 0.0031645569620253164
3989 2064 0.13333333333333333
2064 29 0.07692307692307693
29 1184 0.004329004329004329
1184 2825 0.023255813953488372
3989 131 0.13333333333333333
771 846 0.003424657534246575
3989 723 0.06666666666666667
3989 748 0.06666666666666667
3989 255 0.06666666666666667
3494 1854 0.3333333333333333
3494 2471 0.1111111111111111
3494 884 0.2222222222222222
621 707 0.024096385542168676
3494 1791 0.2222222222222222
1791 2968 0.018867924528301886
2968 668 0.058823529411764705
3494 56 0.1111111111111111
356 608 0.0078125
2882 1039 0.2
2882 2876 0.13333333333333333
2876 88 0.07142857142857142
815 1860 0.05555555555555555
815 85 0.2777777777777778
369 1802 0.003952569169960474
1802 11 0.04081632653061224
11 1375 0.015384615384615385
1038 460 0.023809523809523808
460 1072 0.0019940179461615153
1038 1415 0.023809523809523808
2542 2817 0.025
1018 416 0.02127659574468085
3504 3336 0.3
1979 1205 0.02
3275 86 0.2
3275 36 0.26666666666666666
2182 223 0.034482758620689655
39 1163 9.72715334857254e-05
371 435 0.019417475728155338
2994 1880 0.42857142857142855
2994 57 0.14285714285714285
1880 363 0.05263157894736842
2994 86 0.42857142857142855
949 790 0.013157894736842105
3779 363 0.125
3779 367 0.125
3779 892 0.125
3779 1102 0.125
3779 1377 0.125
976 3471 0.021739130434782608
3779 60 0.375
221 2689 0.0047169811320754715
946 197 0.0032520325203252032
1453 391 0.047619047619047616
3062 162 0.14285714285714285
885 1390 0.020833333333333332
3062 1859 0.10714285714285714
3062 2329 0.10714285714285714
3062 1512 0.07142857142857142
3062 583 0.17857142857142858
3062 86 0.17857142857142858
742 1559 0.009433962264150943
3062 679 0.07142857142857142
679 65 0.03125
679 179 0.03125
59 57 0.0013227513227513227
3062 1652 0.03571428571428571
1652 39 0.024390243902439025
1167 588 0.017857142857142856
3062 152 0.03571428571428571
952 727 0.006535947712418301
3051 60 0.5
3051 1870 0.16666666666666666
1450 1577 0.007874015748031496
3051 1609 0.16666666666666666
3051 74 0.16666666666666666
173 859 0.09523809523809523
1969 698 0.10256410256410256
173 2916 0.047619047619047616
173 1838 0.047619047619047616
410 1451 0.0017376194613379669
2687 875 0.02702702702702703
875 153 0.02564102564102564
2687 1374 0.02702702702702703
2687 85 0.08108108108108109
2687 6 0.02702702702702703
2687 23 0.02702702702702703
2687 25 0.02702702702702703
813 688 0.009174311926605505
2687 64 0.08108108108108109
2687 17 0.02702702702702703
1496 888 0.027777777777777776
2687 223 0.02702702702702703
2687 170 0.02702702702702703
645 3114 0.00847457627118644
2687 527 0.02702702702702703
3990 762 0.3333333333333333
225 2101 0.0038314176245210726
3990 407 0.16666666666666666
3990 892 0.16666666666666666
3990 405 0.3333333333333333
1092 1612 0.005555555555555556
1760 76 0.010101010101010102
1388 29 0.3333333333333333
29 1216 0.004329004329004329
1216 42 0.17391304347826086
1388 162 0.2222222222222222
348 807 0.04
1388 53 0.2222222222222222
1388 75 0.1111111111111111
3530 9 0.5
3114 281 0.1875
1152 227 0.010752688172043012
3114 645 0.125
3114 21 0.125
3114 774 0.0625
2587 583 0.09090909090909091
2587 161 0.2727272727272727
2634 323 0.05
2587 64 0.09090909090909091
2587 9 0.09090909090909091
2182 65 0.034482758620689655
2182 9 0.06896551724137931
1408 420 0.01098901098901099
3274 303 0.25
3055 2609 0.058823529411764705
3274 86 0.25
86 1656 0.0010787486515641855
931 473 0.021739130434782608
240 39 0.013513513513513514
3274 218 0.25
161 785 0.0007272727272727272
861 1820 0.014492753623188406
861 1402 0.014492753623188406
861 222 0.028985507246376812
861 301 0.043478260869565216
861 85 0.057971014492753624
879 1513 0.02
39 850 4.86357667428627e-05
3165 218 0.5
2149 16 0.10344827586206896
1096 952 0.013333333333333334
1892 689 0.006666666666666667
847 23 0.375
847 3 0.25
847 846 0.125
847 377 0.125
847 1956 0.125
945 24 0.75
945 17 0.125
945 460 0.125
212 1669 0.0012594458438287153
2409 177 0.05714285714285714
2409 905 0.02857142857142857
2409 1979 0.02857142857142857
2323 39 0.058823529411764705
2793 39 0.04
2409 71 0.02857142857142857
71 187 0.02564102564102564
2409 347 0.11428571428571428
2409 866 0.05714285714285714
2409 1120 0.02857142857142857
2669 460 0.058823529411764705
1876 39 0.045454545454545456
2669 161 0.35294117647058826
2669 1014 0.17647058823529413
2669 583 0.17647058823529413
2669 232 0.058823529411764705
1959 2278 0.02564102564102564
2655 3175 0.05
3681 819 0.1111111111111111
3681 1214 0.05555555555555555
3681 86 0.05555555555555555
3681 232 0.2222222222222222
3681 2671 0.1111111111111111
729 1586 0.007692307692307693
2671 634 0.03571428571428571
1791 572 0.03773584905660377
107 810 0.03225806451612903
1791 852 0.03773584905660377
1791 301 0.03773584905660377
1791 162 0.018867924528301886
39 1935 4.86357667428627e-05
24 2678 0.00011276499774470004
2678 2542 0.2
2542 381 0.025
1791 2965 0.018867924528301886
2965 1362 0.0625
1465 580 0.047619047619047616
139 257 0.002857142857142857
257 263 0.037037037037037035
1465 744 0.09523809523809523
1465 910 0.09523809523809523
286 3379 0.0038314176245210726
3096 558 0.1
3096 228 0.3
3096 3871 0.2
3096 1335 0.3
3096 749 0.1
3871 39 0.1111111111111111
1709 115 0.015384615384615385
2840 60 0.09090909090909091
3991 269 0.2
3991 983 0.1
983 89 0.008130081300813009
3991 410 0.3
410 71 0.0017376194613379669
3991 739 0.1
3991 493 0.1
39 1284 4.86357667428627e-05
1284 39 0.038461538461538464
39 3676 4.86357667428627e-05
3991 569 0.1
569 17 0.0028011204481792717
3280 39 0.14285714285714285
2573 2951 0.023255813953488372
669 3992 0.013513513513513514
3992 39 0.2
39 3509 4.86357667428627e-05
3991 1072 0.1
3993 24 0.25
3993 1656 0.25
3993 195 0.25
3993 846 0.25
964 482 0.037037037037037035
3603 412 0.16666666666666666
3603 517 0.16666666666666666
3603 422 0.3333333333333333
3603 772 0.16666666666666666
3603 892 0.16666666666666666
3230 347 0.5
3230 302 0.5
302 1618 0.007042253521126761
3994 23 1.0
932 2652 0.017857142857142856
2652 3995 0.029411764705882353
3995 137 0.3333333333333333
2505 392 0.038461538461538464
2652 2195 0.029411764705882353
2309 218 0.25
2309 308 0.125
308 340 0.00819672131147541
2309 85 0.125
4 3576 0.0007674597083653108
3171 288 0.2222222222222222
3171 884 0.1111111111111111
218 429 0.0012836970474967907
149 1897 0.02040816326530612
1534 449 0.07142857142857142
1534 6 0.21428571428571427
1534 410 0.07142857142857142
1534 24 0.07142857142857142
3441 277 0.041666666666666664
1534 1240 0.07142857142857142
909 2030 0.007575757575757576
1534 9 0.14285714285714285
1534 76 0.07142857142857142
1534 85 0.14285714285714285
100 1788 0.017857142857142856
98 1793 0.05714285714285714
181 3308 0.006944444444444444
1535 409 0.037037037037037035
225 135 0.0038314176245210726
1535 702 0.037037037037037035
1535 123 0.07407407407407407
255 923 0.006172839506172839
1535 162 0.07407407407407407
1535 2913 0.2222222222222222
2913 419 0.045454545454545456
2913 939 0.09090909090909091
494 1072 0.011111111111111112
2913 39 0.13636363636363635
39 1704 9.72715334857254e-05
1704 1542 0.03571428571428571
1535 739 0.037037037037037035
2652 932 0.058823529411764705
1073 1643 0.02564102564102564
1073 416 0.05128205128205128
1073 23 0.02564102564102564
1073 60 0.02564102564102564
60 264 0.0008285004142502071
1073 1510 0.05128205128205128
1073 420 0.05128205128205128
1073 680 0.02564102564102564
1073 25 0.02564102564102564
1073 892 0.02564102564102564
1073 1281 0.02564102564102564
1281 153 0.047619047619047616
333 1096 0.011049723756906077
1073 400 0.02564102564102564
1894 9 0.625
1894 467 0.125
1894 391 0.125
2847 138 0.2
2847 76 0.2
2472 39 0.09090909090909091
2847 64 0.1
2847 440 0.1
173 2948 0.047619047619047616
2948 167 0.09090909090909091
2847 153 0.1
2127 3021 0.14285714285714285
3354 537 0.3333333333333333
3354 1213 0.3333333333333333
3354 300 0.3333333333333333
3509 18 0.2
3509 64 0.4
3509 939 0.2
939 179 0.0017921146953405018
3509 1115 0.2
2854 569 0.3333333333333333
2854 223 0.2222222222222222
2854 314 0.1111111111111111
313 1089 0.0040650406504065045
3996 1478 0.75
3996 1921 0.25
1921 1912 0.041666666666666664
1709 663 0.015384615384615385
649 1433 0.02857142857142857
3997 24 0.3333333333333333
3997 9 0.16666666666666666
3997 18 0.08333333333333333
705 39 0.05555555555555555
985 1532 0.017857142857142856
1532 39 0.125
3997 963 0.08333333333333333
3997 460 0.08333333333333333
3997 22 0.16666666666666666
176 1608 0.019230769230769232
3997 187 0.08333333333333333
3998 303 0.5
3998 85 0.5
2287 1306 0.02727272727272727
2380 338 0.27586206896551724
2287 24 0.045454545454545456
2287 938 0.03636363636363636
461 410 0.008438818565400843
2287 161 0.02727272727272727
2287 899 0.00909090909090909
899 584 0.01282051282051282
2287 208 0.02727272727272727
1079 178 0.016666666666666666
2716 17 0.09090909090909091
460 219 0.0009970089730807576
219 617 0.006896551724137931
2287 1402 0.00909090909090909
2287 1771 0.02727272727272727
2287 1691 0.01818181818181818
1148 2698 0.09090909090909091
2287 1964 0.02727272727272727
1964 3116 0.047619047619047616
2288 2012 0.04
1306 23 0.0743801652892562
927 1083 0.06666666666666667
1163 710 0.043478260869565216
3515 829 0.14285714285714285
3515 9 0.5714285714285714
3515 3477 0.14285714285714285
3477 598 0.125
3309 340 0.0625
3309 6 0.125
1754 530 0.034482758620689655
3309 162 0.0625
3309 161 0.125
2039 608 0.02
2501 747 0.029411764705882353
3999 9 0.3
3999 416 0.2
3999 598 0.2
3999 85 0.1
3999 303 0.1
1854 213 0.00684931506849315
213 668 0.0196078431372549
56 102 0.017857142857142856
102 162 0.015873015873015872
106 1890 0.012658227848101266
3999 482 0.1
631 270 0.02564102564102564
1209 9 0.09090909090909091
1209 24 0.18181818181818182
1209 534 0.09090909090909091
1209 577 0.09090909090909091
265 24 0.2222222222222222
265 534 0.1111111111111111
265 693 0.1111111111111111
265 1380 0.1111111111111111
2406 3528 0.09090909090909091
2438 435 0.07142857142857142
2438 303 0.14285714285714285
2438 167 0.07142857142857142
7 2014 0.010526315789473684
2014 1007 0.05555555555555555
2438 869 0.07142857142857142
3108 85 0.25
611 2219 0.004347826086956522
3108 3955 0.0625
558 1481 0.002136752136752137
1481 464 0.037037037037037035
1390 130 0.08333333333333333
130 2959 0.003401360544217687
3108 1374 0.03125
39 1027 4.86357667428627e-05
3108 64 0.0625
1664 333 0.03125
1664 9 0.03125
3109 1880 0.125
3109 18 0.041666666666666664
3109 152 0.041666666666666664
3109 64 0.08333333333333333
177 2400 0.0011494252873563218
3109 1253 0.08333333333333333
3109 2356 0.041666666666666664
2356 953 0.05
953 39 0.07692307692307693
661 871 0.10526315789473684
661 568 0.05263157894736842
3154 29 0.5714285714285714
661 2 0.05263157894736842
854 64 0.8181818181818182
854 853 0.18181818181818182
853 3092 0.047619047619047616
1176 1736 0.0625
1736 1411 0.3333333333333333
39 627 0.0001459073002285881
668 2088 0.012552301255230125
4000 85 0.4
4000 2199 0.2
2199 39 0.041666666666666664
39 3962 4.86357667428627e-05
3962 39 0.2
39 2199 4.86357667428627e-05
4000 86 0.4
2088 1576 0.06896551724137931
39 2198 4.86357667428627e-05
2198 1960 0.038461538461538464
3391 842 0.25
3391 511 0.125
1255 39 0.012987012987012988
3391 1397 0.125
1397 2053 0.01020408163265306
2053 416 0.020833333333333332
3391 512 0.125
3391 40 0.125
525 1982 0.009615384615384616
39 1982 4.86357667428627e-05
2794 2718 0.034482758620689655
39 3199 4.86357667428627e-05
3391 1726 0.125
3391 132 0.125
4001 65 0.75
4001 1293 0.25
133 397 0.013986013986013986
1590 187 0.10526315789473684
2042 932 0.013513513513513514
39 1203 9.72715334857254e-05
1203 903 0.0196078431372549
3068 9 0.2
3068 449 0.06666666666666667
449 1039 0.0029585798816568047
3068 1821 0.06666666666666667
140 707 0.0032679738562091504
3068 89 0.06666666666666667
89 218 0.0196078431372549
3068 68 0.06666666666666667
2186 64 0.42857142857142855
2186 415 0.2857142857142857
2186 6 0.14285714285714285
2186 1121 0.14285714285714285
3434 161 0.25
3434 24 0.75
1809 3459 0.25
1809 771 0.25
771 416 0.00684931506849315
1809 3286 0.25
3286 85 0.12
2080 1374 0.041666666666666664
2080 303 0.3333333333333333
2080 267 0.125
2080 60 0.125
736 125 0.06557377049180328
2080 1178 0.041666666666666664
2080 351 0.08333333333333333
2080 400 0.08333333333333333
